open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1680307200000,28465.36,28500.0,28448.94,28500.0,329.11997,1680308099999,9371345.0404776,11624,164.70201,4690078.9441638,0
1680308100000,28499.99,28547.2,28468.06,28488.65,455.03282,1680308999999,12974911.0324553,11967,246.3035,7023919.050016,0
1680309000000,28488.66,28499.82,28411.38,28439.81,429.12763,1680309899999,12213850.6775536,13110,181.15115,5155751.4787863,0
1680309900000,28439.8,28448.15,28408.57,28438.27,311.53677,1680310799999,8855677.9838687,10282,146.24747,4157251.1963817,0
1680310800000,28438.26,28460.03,28410.35,28432.83,240.11132,1680311699999,6826788.1226052,8673,107.00266,3042350.4352894,0
1680311700000,28432.83,28449.99,28430.0,28437.58,208.50928,1680312599999,5931036.6510565,6900,107.87346,3068425.8852066,0
1680312600000,28437.59,28486.99,28437.58,28472.33,262.71054,1680313499999,7477374.3654775,7411,158.50388,4511092.3057756,0
1680313500000,28472.32,28625.61,28465.97,28610.63,747.26165,1680314399999,21337538.5013196,16103,437.2869,12485886.575435,0
1680314400000,28610.62,28819.71,28596.39,28672.39,1784.20902,1680315299999,51270561.3058718,38637,1042.58925,29958241.1283273,0
1680315300000,28672.39,28693.06,28530.01,28605.21,704.00749,1680316199999,20139637.4684387,18388,311.75255,8918793.4641523,0
1680316200000,28605.21,28607.85,28467.31,28511.29,641.18857,1680317099999,18289238.4378988,14040,226.28421,6454170.7530188,0
1680317100000,28511.28,28590.36,28511.28,28583.36,392.93858,1680317999999,11221381.7825929,10840,215.65654,6157452.8948646,0
1680318000000,28583.36,28603.78,28528.77,28570.82,333.58992,1680318899999,9528676.6451318,8425,145.30872,4150857.0757966,0
1680318900000,28570.83,28579.49,28521.41,28522.99,371.89136,1680319799999,10616687.2141362,9230,155.60603,4441637.6156807,0
1680319800000,28523.0,28560.28,28503.29,28528.06,197.52648,1680320699999,5636347.5313485,6869,91.00478,2596437.2797041,0
1680320700000,28528.06,28561.12,28528.06,28541.1,185.35221,1680321599999,5291075.2902152,6613,102.06666,2913826.6592712,0
1680321600000,28541.1,28585.3,28526.59,28565.71,363.95399,1680322499999,10394040.8458517,8521,178.45634,5096777.9093564,0
1680322500000,28565.71,28597.93,28554.95,28592.77,268.20419,1680323399999,7664285.1978385,6250,124.94203,3570225.6141764,0
1680323400000,28592.76,28614.45,28581.04,28590.58,180.41279,1680324299999,5159165.3586933,5694,107.72263,3080560.7098029,0
1680324300000,28590.57,28625.1,28570.0,28580.0,304.96987,1680325199999,8720034.1293876,7117,185.46366,5302692.3646581,0
1680325200000,28580.01,28589.13,28555.0,28563.51,186.45706,1680326099999,5327793.6754017,6131,76.33754,2181136.2014887,0
1680326100000,28563.5,28573.18,28532.62,28532.62,241.24604,1680326999999,6888779.2591989,7129,91.40742,2610245.9520003,0
1680327000000,28532.62,28557.98,28530.59,28556.23,214.97205,1680327899999,6135852.4503196,6535,128.70767,3673720.2562346,0
1680327900000,28556.23,28571.08,28555.2,28571.08,165.67036,1680328799999,4732295.7213803,4260,104.79107,2993358.809069,0
1680328800000,28571.08,28572.93,28514.47,28524.86,389.53135,1680329699999,11116598.8737939,7604,169.15984,4826945.0474422,0
